folder,cells,originalEntities,actualEntities,intersection,originalHeader,actualHeader,intersectionHeader,class
7018,1027,220,223,76,1,1,1,schema
7018,1027,220,223,76,1,1,1,schema
7019,24,260,260,260,0,0,0,irregular
7019,24,260,260,260,0,0,0,irregular
7019,24,260,260,260,0,0,0,irregular
7019,24,260,260,260,0,0,0,irregular
7019,24,260,260,260,0,0,0,irregular
7019,24,260,260,260,0,0,0,irregular
7019,24,260,260,260,0,0,0,irregular
7019,24,260,260,260,0,0,0,irregular
7019,24,260,260,260,0,0,0,irregular
7019,24,260,260,260,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7019,24,260,0,0,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,0,0,0,0,0,irregular
7020,24,260,0,0,0,0,0,irregular
7020,24,260,0,0,0,0,0,irregular
7020,24,260,0,0,0,0,0,irregular
7020,24,260,0,0,0,0,0,irregular
7020,24,260,260,260,0,0,0,irregular
7020,24,260,0,0,0,0,0,irregular
7020,24,260,0,0,0,0,0,irregular
7020,24,260,0,0,0,0,0,irregular
7020,24,260,0,0,0,0,0,irregular
7025,24,260,260,260,0,0,0,irregular
7025,24,260,260,260,0,0,0,irregular
7025,24,260,260,260,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,260,260,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,260,260,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,260,260,0,0,0,irregular
7025,24,260,0,0,0,0,0,irregular
7025,24,260,260,260,0,0,0,irregular
7028,24,260,260,260,0,0,0,irregular
7028,24,260,260,260,0,0,0,irregular
7028,24,260,260,260,0,0,0,irregular
7028,24,260,260,260,0,0,0,irregular
7028,24,260,260,260,0,0,0,irregular
7028,24,260,260,260,0,0,0,irregular
7028,24,260,260,260,0,0,0,irregular
7028,24,260,0,0,0,0,0,irregular
7028,24,260,0,0,0,0,0,irregular
7028,24,260,0,0,0,0,0,irregular
7028,24,260,0,0,0,0,0,irregular
7028,24,260,0,0,0,0,0,irregular
7028,24,260,0,0,0,0,0,irregular
7028,24,260,260,260,0,0,0,irregular
7028,24,260,0,0,0,0,0,irregular
7028,24,260,0,0,0,0,0,irregular
7028,24,260,0,0,0,0,0,irregular
7030,7000,72,72,72,8,8,8,schema
7030,7000,72,36,2,8,8,8,schema
7030,7000,72,69,2,8,8,8,schema
7030,7000,72,30,2,8,8,8,schema
7030,7000,72,29,2,8,8,8,schema
7030,7000,72,48,0,8,8,8,schema
7030,7000,72,37,0,8,8,8,schema
7030,7000,72,28,0,8,8,8,schema
7030,7000,72,20,0,8,8,8,schema
7032,23,260,260,260,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7032,23,260,260,260,0,0,0,irregular
7032,23,260,260,260,0,0,0,irregular
7032,23,260,260,260,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7032,23,260,0,0,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,0,0,0,0,0,irregular
7043,24,260,0,0,0,0,0,irregular
7043,24,260,0,0,0,0,0,irregular
7043,24,260,0,0,0,0,0,irregular
7043,24,260,0,0,0,0,0,irregular
7043,24,260,0,0,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,260,260,0,0,0,irregular
7043,24,260,0,0,0,0,0,irregular
7043,24,260,0,0,0,0,0,irregular
7043,24,260,0,0,0,0,0,irregular
7044,1278,486,486,486,7,7,7,irregular
7044,1278,486,427,43,7,8,7,irregular
7044,1278,486,427,43,7,8,7,irregular
7044,1278,486,425,44,7,8,7,irregular
7044,1278,486,429,46,7,8,7,irregular
7044,1278,486,426,46,7,8,7,irregular
7044,1278,486,424,47,7,8,7,irregular
7044,1278,486,421,46,7,8,7,irregular
7044,1278,486,425,45,7,8,7,irregular
7044,1278,486,425,45,7,8,7,irregular
7046,24,260,260,260,0,0,0,irregular
7046,24,260,260,260,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7046,24,260,260,260,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7046,24,260,260,260,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7046,24,260,260,260,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7046,24,260,0,0,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,0,0,0,0,0,irregular
7055,24,260,0,0,0,0,0,irregular
7055,24,260,0,0,0,0,0,irregular
7055,24,260,0,0,0,0,0,irregular
7055,24,260,0,0,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,0,0,0,0,0,irregular
7055,24,260,260,260,0,0,0,irregular
7055,24,260,0,0,0,0,0,irregular
7055,24,260,0,0,0,0,0,irregular
7055,24,260,0,0,0,0,0,irregular
7057,24,260,260,260,0,0,0,irregular
7057,24,260,260,260,0,0,0,irregular
7057,24,260,260,260,0,0,0,irregular
7057,24,260,260,260,0,0,0,irregular
7057,24,260,260,260,0,0,0,irregular
7057,24,260,260,260,0,0,0,irregular
7057,24,260,260,260,0,0,0,irregular
7057,24,260,260,260,0,0,0,irregular
7057,24,260,260,260,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7057,24,260,0,0,0,0,0,irregular
7059,24,260,260,260,0,0,0,irregular
7059,24,260,260,260,0,0,0,irregular
7059,24,260,0,0,0,0,0,irregular
7059,24,260,0,0,0,0,0,irregular
7059,24,260,0,0,0,0,0,irregular
7059,24,260,260,260,0,0,0,irregular
7059,24,260,0,0,0,0,0,irregular
7059,24,260,0,0,0,0,0,irregular
7059,24,260,260,260,0,0,0,irregular
7059,24,260,0,0,0,0,0,irregular
7059,24,260,0,0,0,0,0,irregular
7059,24,260,0,0,0,0,0,irregular
7059,24,260,0,0,0,0,0,irregular
7061,24,260,260,260,0,0,0,irregular
7061,24,260,260,260,0,0,0,irregular
7061,24,260,260,260,0,0,0,irregular
7061,24,260,260,260,0,0,0,irregular
7061,24,260,260,260,0,0,0,irregular
7061,24,260,260,260,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7061,24,260,260,260,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7061,24,260,0,0,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,0,0,0,0,0,irregular
7067,24,260,0,0,0,0,0,irregular
7067,24,260,0,0,0,0,0,irregular
7067,24,260,0,0,0,0,0,irregular
7067,24,260,0,0,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,0,0,0,0,0,irregular
7067,24,260,0,0,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7067,24,260,0,0,0,0,0,irregular
7067,24,260,0,0,0,0,0,irregular
7067,24,260,260,260,0,0,0,irregular
7071,504,188,188,188,7,7,7,irregular
7071,504,188,194,162,7,7,7,irregular
7071,504,188,194,162,7,7,7,irregular
7071,504,188,203,166,7,7,7,irregular
7071,504,188,203,166,7,7,7,irregular
7071,504,188,212,151,7,7,7,irregular
7071,504,188,230,8,7,8,7,irregular
7071,504,188,230,9,7,8,7,irregular
7071,504,188,230,12,7,8,7,irregular
7072,23,260,260,260,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7072,23,260,260,260,0,0,0,irregular
7072,23,260,260,260,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7072,23,260,260,260,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7072,23,260,260,260,0,0,0,irregular
7072,23,260,260,260,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7072,23,260,0,0,0,0,0,irregular
7074,12,2,2,2,1,1,1,irregular
7074,12,2,12,2,1,1,1,irregular
7074,12,2,22,0,1,1,1,irregular
7074,12,2,24,0,1,1,1,irregular
7074,12,2,21,0,1,1,1,irregular
7074,12,2,7,0,1,1,1,irregular
7074,12,2,33,0,1,1,1,irregular
7074,12,2,23,0,1,1,1,irregular
7075,88,36,36,36,5,5,5,rows
7075,88,36,36,36,5,5,5,rows
7075,88,36,36,17,5,5,5,rows
7075,88,36,36,17,5,5,5,rows
7075,88,36,36,36,5,5,5,rows
7075,88,36,36,36,5,5,5,rows
7075,88,36,36,36,5,5,5,rows
7075,88,36,36,36,5,5,5,rows
7075,88,36,36,36,5,5,5,rows
7077,24,260,260,260,0,0,0,irregular
7077,24,260,260,260,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7077,24,260,260,260,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7077,24,260,0,0,0,0,0,irregular
7080,39,7,7,7,0,0,0,irregular
7080,39,7,8,7,0,0,0,irregular
7080,39,7,8,7,0,0,0,irregular
7080,39,7,9,7,0,0,0,irregular
7080,39,7,9,7,0,0,0,irregular
7080,39,7,11,7,0,0,0,irregular
7080,39,7,11,7,0,0,0,irregular
7080,39,7,11,0,0,0,0,irregular
7080,39,7,11,2,0,0,0,irregular
7080,39,7,0,0,0,0,0,irregular
7081,24,260,260,260,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7081,24,260,260,260,0,0,0,irregular
7081,24,260,260,260,0,0,0,irregular
7081,24,260,260,260,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7081,24,260,260,260,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7081,24,260,0,0,0,0,0,irregular
7085,24,260,260,260,0,0,0,irregular
7085,24,260,260,260,0,0,0,irregular
7085,24,260,260,260,0,0,0,irregular
7085,24,260,260,260,0,0,0,irregular
7085,24,260,0,0,0,0,0,irregular
7085,24,260,0,0,0,0,0,irregular
7085,24,260,0,0,0,0,0,irregular
7085,24,260,0,0,0,0,0,irregular
7085,24,260,0,0,0,0,0,irregular
7085,24,260,0,0,0,0,0,irregular
7085,24,260,0,0,0,0,0,irregular
7085,24,260,0,0,0,0,0,irregular
7085,24,260,0,0,0,0,0,irregular
7087,23,260,260,260,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,260,260,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,260,260,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,260,260,0,0,0,irregular
7087,23,260,260,260,0,0,0,irregular
7087,23,260,260,260,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7087,23,260,0,0,0,0,0,irregular
7089,1645,0,0,0,0,0,0,irregular
7089,1645,0,0,0,0,0,0,irregular
7089,1645,0,0,0,0,0,0,irregular
7089,1645,0,0,0,0,0,0,irregular
7089,1645,0,0,0,0,0,0,irregular
7089,1645,0,0,0,0,0,0,irregular
7089,1645,0,0,0,0,0,0,irregular
7089,1645,0,0,0,0,0,0,irregular
7093,100,0,0,0,14,14,14,schema
7093,100,0,0,0,14,14,14,schema
7093,100,0,0,0,14,14,14,schema
7093,100,0,0,0,14,14,14,schema
7093,100,0,0,0,14,14,14,schema
7093,100,0,0,0,14,14,14,schema
7093,100,0,0,0,14,14,14,schema
7093,100,0,0,0,14,14,14,schema
7093,100,0,0,0,14,14,14,schema
7093,100,0,0,0,14,14,14,schema
7095,24,260,260,260,0,0,0,irregular
7095,24,260,260,260,0,0,0,irregular
7095,24,260,260,260,0,0,0,irregular
7095,24,260,260,260,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7095,24,260,0,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7096,85,0,260,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7096,85,0,260,0,0,0,0,irregular
7096,85,0,260,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7096,85,0,0,0,0,0,0,irregular
7097,630,282,282,282,7,7,7,irregular
7097,630,282,285,282,7,7,7,irregular
7097,630,282,298,66,7,7,7,irregular
7097,630,282,298,66,7,7,7,irregular
7097,630,282,325,65,7,7,7,irregular
7097,630,282,325,65,7,7,7,irregular
7097,630,282,341,64,7,7,7,irregular
7097,630,282,386,17,7,8,7,irregular
7097,630,282,386,17,7,8,7,irregular
7097,630,282,386,16,7,8,7,irregular
7101,24,260,260,260,0,0,0,irregular
7101,24,260,260,260,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,260,260,0,0,0,irregular
7101,24,260,260,260,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,260,260,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,260,260,0,0,0,irregular
7101,24,260,260,260,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7101,24,260,0,0,0,0,0,irregular
7103,23,260,260,260,0,0,0,irregular
7103,23,260,260,260,0,0,0,irregular
7103,23,260,260,260,0,0,0,irregular
7103,23,260,260,260,0,0,0,irregular
7103,23,260,0,0,0,0,0,irregular
7103,23,260,0,0,0,0,0,irregular
7103,23,260,0,0,0,0,0,irregular
7103,23,260,0,0,0,0,0,irregular
7103,23,260,0,0,0,0,0,irregular
7103,23,260,0,0,0,0,0,irregular
7103,23,260,260,260,0,0,0,irregular
7103,23,260,0,0,0,0,0,irregular
7103,23,260,0,0,0,0,0,irregular
7103,23,260,0,0,0,0,0,irregular
7104,2196,490,490,490,7,7,7,rows
7104,2196,490,490,490,7,7,7,rows
7104,2196,490,478,477,7,7,7,rows
7104,2196,490,478,477,7,7,7,rows
7104,2196,490,475,311,7,7,7,rows
7104,2196,490,387,15,7,8,7,rows
7104,2196,490,387,16,7,8,7,rows
7104,2196,490,396,14,7,8,7,rows
7104,2196,490,393,15,7,8,7,rows
7104,2196,490,393,15,7,8,7,rows
7116,24,260,260,260,0,0,0,irregular
7116,24,260,260,260,0,0,0,irregular
7116,24,260,0,0,0,0,0,irregular
7116,24,260,260,260,0,0,0,irregular
7116,24,260,0,0,0,0,0,irregular
7116,24,260,0,0,0,0,0,irregular
7116,24,260,260,260,0,0,0,irregular
7116,24,260,260,260,0,0,0,irregular
7116,24,260,0,0,0,0,0,irregular
7116,24,260,0,0,0,0,0,irregular
7116,24,260,0,0,0,0,0,irregular
7116,24,260,0,0,0,0,0,irregular
7116,24,260,260,260,0,0,0,irregular
7116,24,260,260,260,0,0,0,irregular
7116,24,260,0,0,0,0,0,irregular
7116,24,260,0,0,0,0,0,irregular
7120,24,260,260,260,0,0,0,irregular
7120,24,260,260,260,0,0,0,irregular
7120,24,260,260,260,0,0,0,irregular
7120,24,260,260,260,0,0,0,irregular
7120,24,260,260,260,0,0,0,irregular
7120,24,260,260,260,0,0,0,irregular
7120,24,260,260,260,0,0,0,irregular
7120,24,260,260,260,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7120,24,260,260,260,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7120,24,260,0,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7121,205,0,260,0,0,0,0,irregular
7121,205,0,0,0,0,0,0,irregular
7127,16786,524,524,524,19,19,19,schema
7127,16786,524,524,524,19,19,19,schema
7127,16786,524,524,524,19,19,19,schema
7127,16786,524,524,524,19,19,19,schema
7127,16786,524,524,524,19,19,19,schema
7127,16786,524,524,524,19,19,19,schema
7127,16786,524,524,524,19,19,19,schema
7127,16786,524,524,524,19,19,19,schema
7127,16786,524,524,524,19,19,19,schema
7131,5656,0,0,0,0,0,0,schema
7131,5656,0,0,0,0,0,0,schema
7131,5656,0,0,0,0,0,0,schema
7131,5656,0,0,0,0,0,0,schema
7131,5656,0,0,0,0,0,0,schema
7131,5656,0,0,0,0,0,0,schema
7131,5656,0,0,0,0,0,0,schema
7131,5656,0,0,0,0,0,0,schema
7131,5656,0,0,0,0,0,0,schema
7135,24,260,260,260,0,0,0,irregular
7135,24,260,260,260,0,0,0,irregular
7135,24,260,260,260,0,0,0,irregular
7135,24,260,260,260,0,0,0,irregular
7135,24,260,260,260,0,0,0,irregular
7135,24,260,260,260,0,0,0,irregular
7135,24,260,260,260,0,0,0,irregular
7135,24,260,0,0,0,0,0,irregular
7135,24,260,0,0,0,0,0,irregular
7135,24,260,0,0,0,0,0,irregular
7135,24,260,0,0,0,0,0,irregular
7135,24,260,0,0,0,0,0,irregular
7135,24,260,0,0,0,0,0,irregular
7135,24,260,0,0,0,0,0,irregular
7135,24,260,0,0,0,0,0,irregular
7135,24,260,0,0,0,0,0,irregular
7139,23,260,260,260,0,0,0,irregular
7139,23,260,260,260,0,0,0,irregular
7139,23,260,260,260,0,0,0,irregular
7139,23,260,260,260,0,0,0,irregular
7139,23,260,260,260,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7139,23,260,260,260,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7139,23,260,0,0,0,0,0,irregular
7144,24,260,260,260,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7144,24,260,260,260,0,0,0,irregular
7144,24,260,260,260,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7144,24,260,0,0,0,0,0,irregular
7145,23,260,260,260,0,0,0,irregular
7145,23,260,260,260,0,0,0,irregular
7145,23,260,260,260,0,0,0,irregular
7145,23,260,0,0,0,0,0,irregular
7145,23,260,0,0,0,0,0,irregular
7145,23,260,0,0,0,0,0,irregular
7145,23,260,0,0,0,0,0,irregular
7145,23,260,0,0,0,0,0,irregular
7145,23,260,0,0,0,0,0,irregular
7145,23,260,0,0,0,0,0,irregular
7145,23,260,0,0,0,0,0,irregular
7145,23,260,0,0,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,0,0,0,0,0,irregular
7146,24,260,0,0,0,0,0,irregular
7146,24,260,0,0,0,0,0,irregular
7146,24,260,260,260,0,0,0,irregular
7146,24,260,0,0,0,0,0,irregular
7146,24,260,0,0,0,0,0,irregular
7146,24,260,0,0,0,0,0,irregular
7146,24,260,0,0,0,0,0,irregular
7146,24,260,0,0,0,0,0,irregular
7146,24,260,0,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7157,76,0,260,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7157,76,0,260,0,0,0,0,irregular
7157,76,0,260,0,0,0,0,irregular
7157,76,0,260,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7157,76,0,260,0,0,0,0,irregular
7157,76,0,260,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7157,76,0,0,0,0,0,0,irregular
7158,378,123,123,123,7,7,7,irregular
7158,378,123,129,114,7,7,7,irregular
7158,378,123,132,108,7,7,7,irregular
7158,378,123,132,108,7,7,7,irregular
7158,378,123,150,72,7,7,7,irregular
7158,378,123,146,72,7,7,7,irregular
7158,378,123,157,19,7,8,7,irregular
7158,378,123,157,19,7,8,7,irregular
7158,378,123,157,13,7,8,7,irregular
7162,89,0,0,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,0,0,0,0,0,irregular
7162,89,0,0,0,0,0,0,irregular
7162,89,0,0,0,0,0,0,irregular
7162,89,0,0,0,0,0,0,irregular
7162,89,0,0,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,260,0,0,0,0,irregular
7162,89,0,0,0,0,0,0,irregular
7162,89,0,0,0,0,0,0,irregular
7162,89,0,0,0,0,0,0,irregular
7164,522,182,182,182,7,7,7,irregular
7164,522,182,194,171,7,7,7,irregular
7164,522,182,194,171,7,7,7,irregular
7164,522,182,207,136,7,7,7,irregular
7164,522,182,217,137,7,7,7,irregular
7164,522,182,217,137,7,7,7,irregular
7164,522,182,226,18,7,8,7,irregular
7164,522,182,232,18,7,8,7,irregular
7164,522,182,232,7,7,8,7,irregular
7165,576,208,208,208,7,7,7,irregular
7165,576,208,213,132,7,7,7,irregular
7165,576,208,213,132,7,7,7,irregular
7165,576,208,213,132,7,7,7,irregular
7165,576,208,224,35,7,7,7,irregular
7165,576,208,224,37,7,7,7,irregular
7165,576,208,223,14,7,8,7,irregular
7165,576,208,223,14,7,8,7,irregular
7165,576,208,223,19,7,8,7,irregular
7165,576,208,223,19,7,8,7,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
7166,24,260,260,260,0,0,0,irregular
